a2262915.353007
LAquila  29/06/2022 15:34:56 29/06/2022 15:35:30 0000 0000.000000 0000.000000 00.0 00.0
0001000 0010 0000000 0010 06 0000000 0010 0000000 0010
1 1 1 16380 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 BC0 "green"
1 3 1 02000 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 S2P0 "green"
1 0 1 16380 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 BT1 "IR"
1 2 1 02000 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 S2A1 "IR"
1 1 1 16380 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 BC1 "UV"
1 3 1 02000 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 S2P1 "UV"
532.000 .o Photon Counting 0 	532.000 .o PC StDev 0 	1064.000 .p Analog 1 	1064.000 .p Analog StDev 1 	355.000 .s Photon Counting 1 	355.000 .s PC StDev 1 
19.24	0.877022	1.28217	0.012579	27.4	1.04787
23.84	0.977	1.22112	0.0122739	24.12	0.983328
23.64	0.973203	1.16386	0.0119803	20.04	0.896005
22.6	0.951689	1.27521	0.0125481	26.6	1.03142
26.88	1.03775	1.22234	0.0122816	24.52	0.990921
24.96	0.99978	1.21966	0.0122661	21.56	0.928909
20.28	0.901067	1.21538	0.0122468	23.36	0.966876
23.96	0.979531	1.17741	0.0120499	21.08	0.918785
19.48	0.88335	1.25226	0.0124322	23.6	0.971938
20.92	0.916254	1.27045	0.012521	24.56	0.992186
20.84	0.912457	1.1663	0.0119919	19.28	0.878288
24.6	0.992186	1.17033	0.0120151	19.72	0.888412
26.6	1.03142	1.21966	0.0122661	22.64	0.951689
23.08	0.961813	1.16801	0.0120035	17.68	0.841587
22.96	0.958017	1.22918	0.0123163	22.48	0.949158
25.32	1.00737	1.2094	0.0122159	21.08	0.918785
17.56	0.839056	1.26129	0.0124786	26.24	1.02509
22.16	0.941565	1.19719	0.0121541	18.08	0.850446
25.04	1.00105	1.2696	0.0125172	24.64	0.993452
18.6	0.863101	1.15238	0.0119224	18.36	0.858039
23.92	0.979531	1.26288	0.0124863	24.4	0.98839
23.68	0.973203	1.2116	0.0122275	20.36	0.902333
25.4	1.00864	1.15226	0.0119185	19	0.87196
17.2	0.830197	1.21844	0.0122623	22.28	0.944096
20.56	0.907395	1.24615	0.0124013	22.16	0.941565
22.36	0.945361	1.20513	0.0121928	23.24	0.96561
19.28	0.878288	1.2138	0.0122391	21.88	0.935237
23.88	0.977	1.16984	0.0120112	18.84	0.868163
17.56	0.839056	1.18254	0.0120769	21.4	0.925113
23.48	0.969407	1.1757	0.0120421	20.56	0.907395
23.32	0.966876	1.27668	0.0125519	25	1.00105
21	0.917519	1.21514	0.012243	21.16	0.92005
18.12	0.851711	1.19072	0.0121194	19.12	0.874491
23.16	0.963079	1.18486	0.0120885	22	0.937768
17.08	0.8264	1.19084	0.0121194	22.24	0.944096
21.2	0.921316	1.22418	0.0122893	23.24	0.96561
23.96	0.979531	1.23712	0.012355	21.68	0.93144
25.16	1.00358	1.22527	0.012297	22.2	0.94283
16.6	0.81501	1.21233	0.0122314	23.08	0.961813
17	0.825135	1.24017	0.0123704	25.48	1.0099
24.2	0.984593	1.18022	0.0120653	17.72	0.841587
25.04	1.00105	1.14969	0.011907	19	0.87196
22.44	0.947892	1.2188	0.0122623	20.04	0.896005
20.56	0.907395	1.23871	0.0123627	22.36	0.945361
17.28	0.832728	1.22674	0.0123048	21	0.917519
19.92	0.893474	1.16972	0.0120112	17.6	0.840321
21.24	0.922582	1.17692	0.0120499	20.8	0.912457
16.8	0.820073	1.22589	0.0123009	23.24	0.96561
24.72	0.994718	1.18449	0.0120885	17.44	0.835259
19.44	0.882084	1.18498	0.0120885	20.56	0.907395
19.76	0.889677	1.19365	0.0121348	20.6	0.907395
17.84	0.845383	1.22686	0.0123048	25.08	1.00231
20.2	0.899802	1.23382	0.0123395	23	0.960548
21.6	0.930175	1.21453	0.012243	19.24	0.877022
23.52	0.970672	1.15836	0.0119533	17.08	0.8264
22.16	0.941565	1.16545	0.0119881	19.6	0.885881
21.4	0.925113	1.15018	0.0119108	16.24	0.806152
23.08	0.961813	1.26569	0.0124979	24.44	0.98839
16.04	0.801089	1.17241	0.0120267	16.32	0.807417
20.84	0.912457	1.20989	0.0122159	22.76	0.95422
22.8	0.955486	1.15263	0.0119224	15.92	0.798558
18.32	0.856773	1.20794	0.0122082	20.96	0.916254
19.4	0.880819	1.23944	0.0123666	23.6	0.971938
21.4	0.925113	1.15604	0.0119417	19.32	0.879553
23.04	0.960548	1.16716	0.0119996	19.12	0.874491
16.48	0.812479	1.22454	0.0122932	23.6	0.971938
24.48	0.990921	1.22161	0.0122777	23.64	0.973203
21.48	0.927644	1.23675	0.012355	24.2	0.984593
22.48	0.949158	1.19182	0.0121232	19.12	0.874491
22.44	0.947892	1.22967	0.0123202	21.04	0.917519
22.6	0.951689	1.11905	0.0117447	15.44	0.785903
17.64	0.840321	1.17021	0.0120151	19.84	0.890943
20.52	0.906129	1.1547	0.011934	17.2	0.830197
17.68	0.841587	1.17668	0.012046	19.16	0.875756
17.76	0.842852	1.17985	0.0120653	16.08	0.802355
23.68	0.973203	1.1149	0.0117254	15.64	0.790965
22.16	0.941565	1.17302	0.0120267	18.08	0.850446
18.56	0.861835	1.26569	0.0124979	24	0.980797
17.08	0.8264	1.18816	0.0121078	19.72	0.888412
22.24	0.944096	1.20855	0.0122121	23.04	0.960548
21.04	0.917519	1.23407	0.0123395	21.88	0.935237
21.28	0.922582	1.17509	0.0120383	17	0.825135
23.04	0.960548	1.17668	0.012046	20.96	0.916254
20.16	0.898536	1.19902	0.0121619	20.28	0.901067
21.88	0.935237	1.16728	0.0119996	17.88	0.846649
18.4	0.859304	1.22576	0.012297	21.4	0.925113
19.12	0.874491	1.23431	0.0123395	21.52	0.927644
17.6	0.840321	1.22943	0.0123163	23.04	0.960548
17.2	0.830197	1.14652	0.0118915	16.64	0.816276
15.56	0.788434	1.22051	0.01227	20.16	0.898536
14.88	0.771982	1.23297	0.0123357	23.24	0.96561
20.52	0.906129	1.16972	0.0120112	18.52	0.86057
21.88	0.935237	1.20574	0.0121966	22.32	0.945361
18.2	0.854242	1.1768	0.012046	17.88	0.846649
15.36	0.783372	1.18291	0.0120808	16.48	0.812479
17.68	0.841587	1.20317	0.012185	18.48	0.859304
21.6	0.930175	1.2094	0.0122159	18.92	0.870694
18.48	0.859304	1.19756	0.0121541	21.24	0.922582
23	0.960548	1.13626	0.0118374	16.64	0.816276
20.28	0.901067	1.13529	0.0118297	14.84	0.770716
15.16	0.779575	1.14066	0.0118606	14.96	0.774513
15.64	0.790965	1.21148	0.0122275	22.72	0.95422
22.8	0.955486	1.21001	0.0122198	20.92	0.916254
16.28	0.807417	1.13626	0.0118374	15.04	0.775778
19.12	0.874491	1.21245	0.0122314	21.88	0.935237
19.88	0.892209	1.12125	0.0117563	15.36	0.783372
15.16	0.779575	1.17656	0.012046	18.76	0.866898
17.92	0.847914	1.23626	0.0123511	21.8	0.933971
20.4	0.903598	1.15067	0.0119108	18.48	0.859304
20.92	0.916254	1.21832	0.0122623	19.76	0.889677
17.36	0.833993	1.17912	0.0120614	16.36	0.808683
15.08	0.777044	1.13309	0.0118181	13.96	0.747937
17.4	0.833993	1.16459	0.0119842	19.92	0.893474
14.8	0.769451	1.17851	0.0120576	20.48	0.904864
14.08	0.750468	1.21319	0.0122352	20.04	0.896005
18.92	0.870694	1.21477	0.012243	21.52	0.927644
22.08	0.940299	1.12674	0.0117872	14.36	0.758061
16.44	0.811214	1.1735	0.0120305	18.96	0.87196
21.12	0.92005	1.17509	0.0120383	17	0.825135
19.44	0.882084	1.20159	0.0121734	20.24	0.899802
15.08	0.777044	1.14322	0.0118722	13.76	0.741609
20.2	0.899802	1.10208	0.0116559	13.64	0.739078
13.72	0.741609	1.10769	0.0116868	14.68	0.76692
22.04	0.940299	1.20696	0.0122043	19.72	0.888412
15.88	0.797293	1.12637	0.0117834	15.68	0.792231
18.84	0.868163	1.20403	0.0121889	18.32	0.856773
14.68	0.76692	1.15788	0.0119494	14.72	0.76692
16.28	0.807417	1.16447	0.0119842	14.76	0.768185
18.44	0.859304	1.17888	0.0120576	20.64	0.908661
20.12	0.897271	1.17534	0.0120421	18.24	0.854242
15.64	0.790965	1.13553	0.0118336	17.36	0.833993
17.68	0.841587	1.22112	0.0122739	20.6	0.907395
16.24	0.806152	1.18645	0.0120962	18.08	0.850446
20.84	0.912457	1.17888	0.0120576	21.12	0.92005
21.04	0.917519	1.10037	0.0116443	14.12	0.751733
15.6	0.789699	1.19389	0.0121348	20.16	0.898536
16.48	0.812479	1.10977	0.0116984	14.48	0.761857
16.24	0.806152	1.1514	0.0119147	15.68	0.792231
15.72	0.793496	1.11734	0.011737	14.28	0.75553
20.16	0.898536	1.20916	0.0122159	19.48	0.88335
18.84	0.868163	1.18523	0.0120923	19.68	0.887146
19.16	0.875756	1.17863	0.0120576	19.28	0.878288
18.56	0.861835	1.13639	0.0118374	17.64	0.840321
15.64	0.790965	1.10794	0.0116868	14.08	0.750468
20.76	0.911192	1.19206	0.0121271	21.24	0.922582
15.28	0.782106	1.11697	0.0117332	15.24	0.780841
18.96	0.87196	1.09707	0.0116289	13.24	0.728953
20.4	0.903598	1.18803	0.0121078	19.48	0.88335
16.6	0.81501	1.18059	0.0120653	17.28	0.832728
15.12	0.77831	1.22308	0.0122854	21.04	0.917519
14.04	0.749202	1.16068	0.0119649	18.84	0.868163
20.44	0.904864	1.18584	0.0120923	18.44	0.859304
13.44	0.734016	1.17912	0.0120614	18.6	0.863101
14.04	0.749202	1.18315	0.0120808	17.12	0.827666
19.88	0.892209	1.14347	0.0118761	13.72	0.741609
16.68	0.817541	1.09646	0.011625	13.52	0.735281
19.08	0.874491	1.11331	0.0117139	14.08	0.750468
19.4	0.880819	1.18388	0.0120846	17.52	0.83779
19.84	0.890943	1.11062	0.0117023	12.72	0.713767
15.04	0.775778	1.11465	0.0117216	12.88	0.718829
14.52	0.763123	1.12772	0.0117911	15.4	0.784637
19.6	0.885881	1.17057	0.0120151	15.76	0.794762
16.36	0.808683	1.20244	0.0121812	19.56	0.884615
12.24	0.701111	1.10867	0.0116907	14.76	0.768185
17.36	0.833993	1.11832	0.0117409	12.68	0.712501
16.92	0.822604	1.20159	0.0121734	19	0.87196
17.64	0.840321	1.20672	0.0122005	19.44	0.882084
16.04	0.801089	1.11783	0.0117409	15.12	0.77831
17.2	0.830197	1.12479	0.0117756	16.36	0.808683
16.68	0.817541	1.16007	0.011961	18.04	0.84918
19.28	0.878288	1.14884	0.0119031	18.16	0.852977
19.72	0.888412	1.17241	0.0120267	19.64	0.887146
16	0.799824	1.11123	0.0117023	15.28	0.782106
19.24	0.877022	1.08437	0.0115594	11.92	0.690987
16.32	0.807417	1.16386	0.0119803	15.2	0.779575
12.72	0.713767	1.1928	0.012131	19.8	0.890943
18.2	0.854242	1.09451	0.0116134	12.36	0.702377
12.6	0.70997	1.16398	0.0119803	18.84	0.868163
18.16	0.852977	1.09976	0.0116443	13.48	0.735281
14.8	0.769451	1.08168	0.0115478	12.04	0.694784
12.24	0.701111	1.16239	0.0119726	19.4	0.880819
15.16	0.779575	1.18181	0.012073	16.32	0.807417
17.32	0.832728	1.15507	0.011934	17.6	0.840321
18.28	0.855508	1.11111	0.0117023	15.04	0.775778
14.44	0.760592	1.21197	0.0122275	19.4	0.880819
15.88	0.797293	1.1707	0.0120151	17.76	0.842852
12.56	0.70997	1.13358	0.011822	12.88	0.718829
13.48	0.735281	1.11673	0.0117332	12.32	0.702377
14.4	0.759326	1.1801	0.0120653	19.52	0.88335
16.4	0.809948	1.16874	0.0120074	16.96	0.823869
12.96	0.720095	1.14921	0.0119031	18.4	0.859304
12.08	0.694784	1.18034	0.0120653	17.16	0.828931
18.04	0.84918	1.1337	0.011822	11.84	0.688456
17.92	0.847914	1.14835	0.0118992	17.88	0.846649
13.8	0.742874	1.09634	0.011625	13	0.72136
18.68	0.864367	1.20562	0.0121966	19	0.87196
14.36	0.758061	1.14554	0.0118838	13.8	0.742874
15.4	0.784637	1.11148	0.0117061	11.12	0.666942
18.52	0.86057	1.12344	0.0117679	12.12	0.697315
18.44	0.859304	1.12625	0.0117834	11.44	0.677066
12.88	0.718829	1.12564	0.0117795	13.12	0.725157
13.04	0.722626	1.16874	0.0120074	16.08	0.802355
16.64	0.816276	1.08523	0.0115671	12.72	0.713767
15.92	0.798558	1.13162	0.0118104	16.64	0.816276
16.72	0.818807	1.12125	0.0117563	12.56	0.70997
16.6	0.81501	1.12271	0.0117641	16.16	0.80362
16.36	0.808683	1.1757	0.0120421	18.92	0.870694
12.68	0.712501	1.14274	0.0118722	15.52	0.788434
14.44	0.760592	1.0917	0.0116018	13.16	0.725157
18.56	0.861835	1.13858	0.011849	12.72	0.713767
12	0.693518	1.14762	0.0118954	14.08	0.750468
12.8	0.715032	1.16569	0.0119881	17.6	0.840321
16.48	0.812479	1.12674	0.0117872	11.28	0.672004
15.68	0.792231	1.17009	0.0120112	17.4	0.833993
18.44	0.859304	1.18046	0.0120653	16.56	0.813745
10.84	0.658083	1.1315	0.0118104	13.08	0.723891
18.52	0.86057	1.1409	0.0118606	12.4	0.704908
10.56	0.65049	1.09438	0.0116134	10.76	0.655552
18.08	0.850446	1.13455	0.0118259	11.64	0.683394
18.12	0.851711	1.07961	0.0115362	12.08	0.694784
12.52	0.707439	1.15861	0.0119533	14.76	0.768185
16.08	0.802355	1.15201	0.0119185	13.64	0.739078
11.8	0.68719	1.13114	0.0118104	13	0.72136
17.64	0.840321	1.12564	0.0117795	14.16	0.752999
15.08	0.777044	1.0812	0.0115439	12.08	0.694784
11.84	0.688456	1.10012	0.0116443	12.04	0.694784
17.12	0.827666	1.1315	0.0118104	15.92	0.798558
10.92	0	1.16532	0	16.36	0
13.32	0	1.20488	0	18.4	0
14.12	0	1.1696	0	18.2	0
16.68	0	1.14603	0	13.76	0
12.92	0	1.15421	0	15.12	0
12.44	0	1.09011	0	12.28	0
15.76	0	1.1044	0	12.84	0
18	0	1.07778	0	10.12	0
13.2	0	1.15556	0	16.12	0
11.32	0	1.16252	0	17.8	0
13.24	0	1.12723	0	14.84	0
10.56	0	1.13211	0	15.92	0
16.88	0	1.11502	0	10	0
17.2	0	1.14078	0	17	0
17.56	0	1.09414	0	13.16	0
16.28	0	1.16081	0	14.36	0
15.08	0	1.10134	0	11.24	0
15.44	0	1.16276	0	15.6	0
10.12	0	1.15568	0	16.24	0
16.44	0	1.18547	0	17.12	0
14.2	0	1.09109	0	12.72	0
11.28	0	1.09621	0	10.04	0
10.32	0	1.10305	0	11.6	0
16.08	0	1.10049	0	10.48	0
14.96	0	1.11184	0	11.68	0
9.84	0	1.12186	0	16.36	0
14.92	0	1.17387	0	16.08	0
14.36	0	1.09377	0	13.12	0
10.72	0	1.10647	0	12.96	0
13.6	0	1.1254	0	14.88	0
10.12	0	1.13407	0	15.08	0
11.4	0	1.08181	0	10.44	0
11.08	0	1.15775	0	15.88	0
15.92	0	1.1022	0	11.76	0
15.12	0	1.12247	0	13.68	0
11.8	0	1.07839	0	11.44	0
16.44	0	1.10745	0	14.08	0
15.8	0	1.12613	0	12.56	0
13.44	0	1.09243	0	11.28	0
14.04	0	1.05849	0	9.84	0
15.12	0	1.0906	0	12.8	0
9.84	0	1.15067	0	14.84	0
9.6	0	1.08327	0	9.96	0
12.2	0	1.07436	0	9.2	0
16.36	0	1.13248	0	14.76	0
15	0	1.17473	0	15.96	0
11.16	0	1.11832	0	9.92	0
14.6	0	1.12821	0	12.32	0
14.24	0	1.13639	0	15.84	0
13.36	0	1.11233	0	12.12	0
10.72	0	1.14799	0	13.88	0
14.16	0	1.16166	0	16.56	0
9.8	0	1.08266	0	11.28	0
15.88	0	1.15189	0	13.76	0
14.36	0	1.14725	0	14.32	0
9.44	0	1.12173	0	13.84	0
16.44	0	1.10781	0	11	0
14.96	0	1.13114	0	13.12	0
10.8	0	1.12088	0	10.96	0
9.56	0	1.1094	0	11.84	0
15.84	0	1.12222	0	14.88	0
8.8	0	1.13284	0	16.08	0
12.72	0	1.06996	0	9.96	0
13.96	0	1.10635	0	14.76	0
9.88	0	1.158	0	15.4	0
11.76	0	1.1514	0	14.96	0
14.48	0	1.1315	0	11.36	0
14.76	0	1.06703	0	8.76	0
12.68	0	1.12564	0	14.76	0
13.8	0	1.1127	0	11.88	0
11.84	0	1.12039	0	15.4	0
14.88	0	1.05507	0	9.28	0
10.44	0	1.07998	0	10.36	0
9.2	0	1.1337	0	12.32	0
9.24	0	1.13028	0	16	0
11.72	0	1.16581	0	15.64	0
9.72	0	1.0801	0	10.84	0
15.76	0	1.08193	0	11.92	0
13.88	0	1.10122	0	9.68	0
13.24	0	1.15397	0	14.28	0
13.48	0	1.08547	0	11.6	0
10	0	1.04847	0	8.4	0
14.32	0	1.05482	0	9.52	0
9.24	0	1.10049	0	11.12	0
14.04	0	1.09768	0	9.04	0
13.12	0	1.12515	0	15.6	0
12.4	0	1.10366	0	9.24	0
13.4	0	1.12137	0	11.24	0
15.4	0	1.09634	0	11.96	0
11.32	0	1.1619	0	15.28	0
12.68	0	1.16349	0	15.6	0
11.36	0	1.13858	0	15.36	0
8.12	0	1.04774	0	8.52	0
11.16	0	1.0696	0	10.4	0
8.2	0	1.07509	0	11.08	0
8.16	0	1.084	0	9.56	0
10.8	0	1.12381	0	11.12	0
15.24	0	1.08339	0	10	0
10.76	0	1.15458	0	15.12	0
13.8	0	1.08828	0	11	0
13.72	0	1.07363	0	8.96	0
14.4	0	1.13724	0	14.04	0
11.4	0	1.16471	0	14.64	0
8.56	0	1.11013	0	14.04	0
9.12	0	1.12918	0	12.12	0
14.72	0	1.1315	0	14.08	0
12.52	0	1.12918	0	12.36	0
13.56	0	1.11697	0	14	0
13.2	0	1.13565	0	14.84	0
8.28	0	1.13516	0	12.6	0
12.08	0	1.1177	0	12.36	0
12.24	0	1.13138	0	12.24	0
9.32	0	1.15299	0	13.52	0
8.12	0	1.06447	0	8.16	0
13.6	0	1.07253	0	11.28	0
13.6	0	1.10415	0	10.2	0
8.08	0	1.07082	0	10.4	0
7.88	0	1.12186	0	14.28	0
7.88	0	1.09206	0	11.04	0
12.44	0	1.09096	0	8.84	0
9.48	0	1.09707	0	11.04	0
13.04	0	1.06056	0	10.2	0
13.68	0	1.05885	0	8.2	0
11.24	0	1.04921	0	8.84	0
13.12	0	1.03919	0	7.88	0
9.68	0	1.07436	0	9.04	0
9.92	0	1.10745	0	12.44	0
13.36	0	1.06545	0	10.76	0
12.96	0	1.03883	0	7.24	0
10.08	0	1.11648	0	13.48	0
8.8	0	1.08205	0	10.76	0
7.4	0	1.08242	0	11.84	0
10.24	0	1.16093	0	14.32	0
7.12	0	1.06313	0	9.96	0
9.32	0	1.1486	0	13.12	0
10.16	0	1.11123	0	12.04	0
10.88	0	1.0768	0	9	0
7.84	0	1.13504	0	13.56	0
9.36	0	1.11355	0	11.56	0
9.28	0	1.08962	0	12.08	0
12.72	0	1.14017	0	13.8	0
7.72	0	1.10415	0	8.68	0
11.88	0	1.10012	0	12.32	0
11.6	0	1.11416	0	10.84	0
8.36	0	1.08132	0	7.52	0
12.84	0	1.04689	0	8.2	0
8.2	0	1.09585	0	9.12	0
10.36	0	1.0591	0	7.72	0
13.72	0	1.11319	0	12.28	0
9.12	0	1.09841	0	8.72	0
13.56	0	1.07265	0	6.76	0
6.76	0	1.05836	0	6.92	0
11.12	0	1.08535	0	11.52	0
13.16	0	1.08376	0	10.52	0
12.4	0	1.04847	0	6.96	0
7.92	0	1.06557	0	6.84	0
12.4	0	1.11111	0	11.24	0
10.16	0	1.12125	0	13.16	0
10.36	0	1.08168	0	10.56	0
10.32	0	1.03797	0	7.12	0
11.44	0	1.08584	0	7.16	0
13.28	0	1.1094	0	12.08	0
13.44	0	1.04505	0	6.76	0
10.36	0	1.08413	0	7.6	0
7.52	0	1.07021	0	10.32	0
7.4	0	1.11856	0	10.24	0
12.2	0	1.05775	0	8.52	0
7.24	0	1.04274	0	6.84	0
8.32	0	1.08645	0	11.4	0
11.16	0	1.0895	0	11.96	0
11.24	0	1.08388	0	10.48	0
11.4	0	1.08974	0	13.04	0
12.72	0	1.05311	0	6.36	0
9.84	0	1.07973	0	9.32	0
6.32	0	1.0453	0	8.48	0
9.72	0	1.0265	0	6.64	0
13	0	1.04652	0	6.8	0
10.2	0	1.11722	0	11.08	0
12.96	0	1.05885	0	9.4	0
13.16	0	1.0746	0	9.12	0
8.88	0	1.13846	0	12.12	0
10.84	0	1.04982	0	6.32	0
7.16	0	1.07082	0	10.24	0
10.28	0	1.09304	0	9.48	0
9.2	0	1.13016	0	11.84	0
7	0	1.10171	0	11	0
9.96	0	1.1265	0	11.16	0
12.96	0	1.07314	0	7.92	0
10.2	0	1.0641	0	6.12	0
12.68	0	1.10818	0	9.8	0
10.68	0	1.12234	0	12.16	0
12.08	0	1.10317	0	8.32	0
8.68	0	1.09841	0	11.88	0
10.6	0	1.03968	0	6.36	0
8.28	0	1.06642	0	8.48	0
9.84	0	1.10598	0	10.84	0
6.28	0	1.05214	0	6.88	0
7.48	0	1.11783	0	12.76	0
7.88	0	1.10342	0	8.32	0
8.68	0	1.08803	0	8.32	0
12.76	0	1.05092	0	7.88	0
7.4	0	1.08938	0	7.68	0
8.76	0	1.07729	0	10.92	0
7.4	0	1.11966	0	10.6	0
6.88	0	1.08816	0	12.28	0
6.32	0	1.08694	0	10.4	0
7	0	1.10208	0	11.72	0
6.56	0	1.09524	0	8.96	0
7.04	0	1.05763	0	6.08	0
10.36	0	1.08364	0	11.12	0
10.2	0	1.05519	0	8.52	0
7.28	0	1.03101	0	6.92	0
9.36	0	1.09365	0	8.96	0
8.16	0	1.11807	0	10.72	0
7.16	0	1.11844	0	11.84	0
6.52	0	1.08278	0	9.96	0
8.8	0	1.04322	0	6.88	0
7.4	0	1.02906	0	6.84	0
5.56	0	1.08596	0	9.32	0
10.16	0	1.10269	0	9.64	0
7.56	0	1.07204	0	10.96	0
10.44	0	1.10391	0	11.24	0
10.72	0	1.08669	0	11.72	0
11.64	0	1.10574	0	11.16	0
10.76	0	1.03687	0	5.56	0
11.84	0	1.05543	0	7.88	0
6.68	0	1.10818	0	11.08	0
11.96	0	1.05983	0	6.24	0
8.2	0	1.06484	0	7.08	0
11	0	1.11441	0	11.16	0
6.48	0	1.05336	0	8.2	0
8.2	0	1.12601	0	11	0
9.52	0	1.05018	0	7.04	0
11.08	0	1.05641	0	9.48	0
6.48	0	1.06496	0	6.72	0
11.72	0	1.04689	0	8.6	0
11.64	0	1.05275	0	9.08	0
11.28	0	1.06142	0	8.04	0
9.76	0	1.04371	0	8.36	0
8.8	0	1.06166	0	9.6	0
9.16	0	1.03651	0	6.84	0
6.84	0	1.06227	0	7.44	0
8.6	0	1.0967	0	7.64	0
10.72	0	1.0442	0	6.28	0
5.32	0	1.0895	0	7.4	0
10.88	0	1.0558	0	6.56	0
11.44	0	1.08999	0	9.12	0
10.84	0	1.08779	0	9.32	0
5.68	0	1.10464	0	8.76	0
6.48	0	1.06105	0	6.88	0
7.88	0	1.0967	0	10.56	0
5.2	0	1.07497	0	8.16	0
11.12	0	1.09035	0	11.24	0
8.64	0	1.04762	0	8.12	0
8.96	0	1.10171	0	11.16	0
9.16	0	1.06264	0	7.28	0
8.8	0	1.06007	0	9.88	0
6.2	0	1.07277	0	8.8	0
5.76	0	1.02869	0	5.76	0
5.28	0	1.07375	0	6.64	0
9.76	0	1.07766	0	7.88	0
7	0	1.09841	0	7.84	0
9.72	0	1.06728	0	7.52	0
9.96	0	1.10659	0	8.72	0
10.6	0	1.0304	0	7	0
10.6	0	1.07253	0	5.4	0
10.92	0	1.10781	0	8.64	0
8.16	0	1.03077	0	5	0
10.32	0	1.07888	0	7.96	0
5.72	0	1.09719	0	10.2	0
7.44	0	1.04969	0	8.64	0
9.28	0	1.11172	0	9.88	0
11	0	1.09023	0	10.52	0
9.36	0	1.03614	0	7	0
6.16	0	1.07485	0	5.32	0
6.04	0	1.05079	0	6	0
9.36	0	1.07497	0	10.76	0
6.84	0	1.09206	0	7.88	0
6.32	0	1.06398	0	6.96	0
5.64	0	1.0536	0	9.44	0
6.76	0	1.10525	0	9.96	0
5.92	0	1.10647	0	9.2	0
10	0	1.11368	0	9.68	0
10.32	0	1.07411	0	5.28	0
5.84	0	1.07656	0	7.8	0
7.8	0	1.09182	0	10.48	0
9.56	0	1.0409	0	6.04	0
5.12	0	1.079	0	8.64	0
9.32	0	1.0486	0	7.68	0
6.76	0	1.07057	0	8.6	0
5.6	0	1.05018	0	5.28	0
9.76	0	1.05446	0	6.44	0
4.92	0	1.10452	0	8.68	0
5.08	0	1.10085	0	10.08	0
9.4	0	1.05433	0	7.2	0
10.56	0	1.04212	0	4.4	0
6.84	0	1.04212	0	7.24	0
7.16	0	1.06288	0	8.04	0
10.36	0	1.07363	0	6.44	0
8.04	0	1.09328	0	10.44	0
6.8	0	1.09878	0	10.2	0
4.36	0	1.05006	0	5.12	0
8.96	0	1.04274	0	5.28	0
9.6	0	1.04579	0	6.28	0
4.84	0	1.07045	0	5.28	0
9.04	0	1.07228	0	5.04	0
6.52	0	1.06642	0	4.52	0
7.24	0	1.08095	0	6.16	0
7.76	0	1.08071	0	8.48	0
7.84	0	1.02393	0	5.88	0
6.8	0	1.07509	0	5.16	0
6.92	0	1.07082	0	5.4	0
5.48	0	1.02076	0	4.96	0
9.8	0	1.08022	0	9.08	0
9.76	0	1.0685	0	5.16	0
9.2	0	1.06838	0	6.56	0
4.6	0	1.0674	0	5.6	0
9.72	0	1.02613	0	6.28	0
8.04	0	1.12271	0	10.36	0
4.44	0	1.07949	0	6.12	0
4.32	0	1.06203	0	5.8	0
7	0	1.07656	0	8.64	0
5.72	0	1.02686	0	4.28	0
8.36	0	1.08596	0	6.68	0
10.2	0	1.0619	0	9.28	0
7.72	0	1.05421	0	8.68	0
7.48	0	1.07338	0	8.84	0
6.56	0	1.11099	0	9.24	0
10.08	0	1.08462	0	6.24	0
7.48	0	1.0768	0	9.76	0
5.6	0	1.05702	0	8.6	0
9.72	0	1.02076	0	3.96	0
5	0	1.04042	0	6.28	0
4.48	0	1.03907	0	6.68	0
8.6	0	1.063	0	8.56	0
6.84	0	1.07192	0	7.64	0
4.64	0	1.0514	0	7.72	0
7.36	0	1.07607	0	7.72	0
9.08	0	1.08852	0	7.36	0
5.64	0	1.02857	0	4.32	0
5	0	1.09182	0	9.8	0
9.68	0	1.05897	0	8.72	0
7.84	0	1.02222	0	5.52	0
8.44	0	1.08462	0	9.52	0
4.32	0	1.0536	0	5	0
6.68	0	1.08571	0	8.64	0
5.8	0	1.07595	0	7.2	0
5.28	0	1.07314	0	7.2	0
8.24	0	1.05348	0	5.64	0
4.64	0	1.07643	0	7.24	0
4.88	0	1.07363	0	6.12	0
8.56	0	1.04835	0	5.88	0
4.08	0	1.06325	0	9.56	0
9.48	0	1.05739	0	5.08	0
7.72	0	1.05409	0	5	0
9.44	0	1.05214	0	7.44	0
5.68	0	1.06093	0	4.4	0
3.88	0	1.05165	0	8.28	0
4.28	0	1.09658	0	9.04	0
5.04	0	1.02454	0	3.72	0
4.24	0	1.08339	0	6.76	0
9	0	1.07143	0	4.76	0
9.28	0	1.04115	0	6.16	0
7.76	0	1.02515	0	5.64	0
7.28	0	1.07753	0	7.8	0
5.8	0	1.09109	0	9.16	0
9.4	0	1.06935	0	6.64	0
9.24	0	1.06068	0	9.12	0
3.84	0	1.07814	0	8.64	0
6.52	0	1.07937	0	7.6	0
6.16	0	1.03272	0	4.24	0
